     X_meter,            Y_meter,        Vel_Mag_m_p_s,       Water_Depth_m
4.982499945,-1.959994301,0.348809715,0.150677343
5.100833554,1.960021902,0.01249941,0.149822183
5.100833554,1.880065706,0.013680969,0.149821963
5.100833554,1.800109509,0.014752031,0.1498211
5.100833554,1.720153313,0.015638813,0.149819805
5.100833554,1.640197117,0.016310079,0.149817965
5.100833554,1.560240921,0.016728191,0.14981552
5.100833554,1.480284725,0.01687597,0.149812414
5.100833554,1.400328528,0.016704224,0.149808511
5.100833554,1.320372332,0.016268187,0.149803845
5.100833554,1.240416136,0.015282501,0.149798079
5.100833278,1.160432563,0.013699843,0.149791117
5.100833278,1.080421612,0.005713771,0.149784389
5.100833278,1.000410661,0.047566215,0.14977259
5.100833278,0.92039971,0.111147142,0.149777852
5.100833278,0.840388759,0.16395784,0.149786572
5.100833278,0.760377808,0.208912131,0.149802724
5.100833278,0.680366857,0.247363724,0.149822355
5.100833278,0.600355906,0.280097995,0.149846247
5.100833278,0.520344955,0.307609162,0.149872961
5.100833278,0.440334004,0.330309564,0.149902692
5.100833278,0.360323053,0.348690768,0.149935585
5.100833278,0.280312102,0.363198638,0.149971344
5.100833278,0.200301151,0.374264213,0.150009492
5.100833278,0.1202902,0.382324454,0.150049501
5.100833278,0.040279249,0.387815958,0.150090813
5.100833278,-0.039731702,0.391159284,0.150132877
5.100833278,-0.119742653,0.392726106,0.150175093
5.100833278,-0.199753604,0.392753598,0.150217144
5.100833278,-0.279764555,0.391114267,0.150258095
5.100833278,-0.359775506,0.386839097,0.150298302
5.100833278,-0.439786456,0.377456396,0.150335807
5.100814528,-0.521752409,0.359680524,0.150371366
5.100874521,-0.599999629,0.337007892,0.150401068
5.100816285,-0.678055578,0.321065545,0.15042137
5.100833278,-0.75983026,0.326205569,0.150440875
5.100833278,-0.839841211,0.341967849,0.15045935
5.100833278,-0.919852162,0.355987587,0.150477317
5.100833278,-0.999863113,0.364674948,0.150496205
5.100833278,-1.079874064,0.368825442,0.150513915
5.100833278,-1.159885015,0.370146662,0.150530918
5.100833278,-1.239895966,0.369991521,0.150546556
5.100833278,-1.319906917,0.369189617,0.150560841
5.100833278,-1.399917868,0.368173581,0.150573675
