     X_meter,            Y_meter,        Vel_Mag_m_p_s,       Water_Depth_m
-1.385542169,-0.82296,0.176975062,0.13171521
-1.385542169,-0.88392,0.17363196,0.131713116
-1.325301205,0.88392,0.24211979,0.129784978
-1.325301205,0.82296,0.245537699,0.129780267
-1.325301205,0.762,0.24642425,0.129804429
-1.325301205,0.70104,0.246188634,0.129826794
-1.325301205,0.64008,0.245354528,0.129864079
-1.325301205,0.57912,0.244136228,0.12990799
-1.325301205,0.51816,0.242540799,0.129964294
-1.325301205,0.4572,0.240599237,0.130029764
-1.325301205,0.39624,0.238498364,0.13010162
-1.325301205,0.33528,0.236063301,0.130182698
-1.325301205,0.27432,0.233413367,0.130268927
-1.325301205,0.21336,0.230506159,0.130361227
-1.325301205,0.1524,0.227342391,0.130459647
-1.325301205,0.09144,0.224158222,0.130556966
-1.325301205,0.03048,0.220739681,0.130660086
-1.325301205,-0.03048,0.217157659,0.130764077
-1.325301205,-0.09144,0.213417666,0.130869528
-1.325301205,-0.1524,0.209478522,0.13097724
-1.325301205,-0.21336,0.205366278,0.131084441
-1.325301205,-0.27432,0.201097773,0.131192335
-1.325301205,-0.33528,0.196982312,0.131292472
-1.325301205,-0.39624,0.192973619,0.131386783
-1.325301205,-0.4572,0.189080233,0.131478169
-1.325301205,-0.51816,0.185523288,0.13155791
-1.325301205,-0.57912,0.182334019,0.131628417
-1.325301205,-0.64008,0.179680694,0.131682316
-1.325301205,-0.70104,0.177267672,0.131730048
-1.325301205,-0.762,0.174983092,0.13175906
-1.325301205,-0.82296,0.172228811,0.131788829
-1.325301205,-0.88392,0.168811706,0.131786495
-1.265060241,0.88392,0.247040755,0.129655411
-1.265060241,0.82296,0.250523636,0.129649649
-1.265060241,0.762,0.251438686,0.129675377
-1.265060241,0.70104,0.251195771,0.129699633
-1.265060241,0.64008,0.250370835,0.129748285
-1.265060241,0.57912,0.249076929,0.129787231
-1.265060241,0.51816,0.247207253,0.12983808
-1.265060241,0.4572,0.24491949,0.129875712
-1.265060241,0.39624,0.242580785,0.129971424
-1.265060241,0.33528,0.239763161,0.130063536
-1.265060241,0.27432,0.236805155,0.130154355
-1.265060241,0.21336,0.23349122,0.130235293
-1.265060241,0.1524,0.229832403,0.130344818
-1.265060241,0.09144,0.226455852,0.130467489
-1.265060241,0.03048,0.222599465,0.130593106
-1.265060241,-0.03048,0.218620476,0.130702777
-1.265060241,-0.09144,0.214499423,0.130813119
-1.265060241,-0.1524,0.209990362,0.130945316
-1.265060241,-0.21336,0.205270901,0.131070882
-1.265060241,-0.27432,0.200150776,0.131176652
-1.265060241,-0.33528,0.195513007,0.131292405
-1.265060241,-0.39624,0.1908623,0.131373795
-1.265060241,-0.4572,0.186175945,0.131480499
-1.265060241,-0.51816,0.18194403,0.131604983
-1.265060241,-0.57912,0.178166097,0.131686413
-1.265060241,-0.64008,0.175297592,0.131752987
-1.265060241,-0.70104,0.172569022,0.131805519
-1.265060241,-0.762,0.169985892,0.131837067
-1.265060241,-0.82296,0.166985369,0.131869256
-1.265060241,-0.88392,0.163492932,0.131866684
-1.204819277,0.88392,0.252462395,0.129511069
-1.204819277,0.82296,0.25601154,0.129504018
-1.204819277,0.762,0.25695765,0.129530941
-1.204819277,0.70104,0.256711226,0.129564326
-1.204819277,0.64008,0.255841827,0.129761315
-1.204819277,0.57912,0.254613617,0.129767964
-1.204819277,0.51816,0.252680846,0.129428053
-1.204819277,0.4572,0.250167566,0.129155007
-1.204819277,0.39624,0.247677984,0.129159518
-1.204819277,0.33528,0.244617393,0.128939948
-1.204819277,0.27432,0.241245126,0.129010037
-1.204819277,0.21336,0.237616474,0.128859202
-1.204819277,0.1524,0.233291549,0.128894664
-1.204819277,0.09144,0.229352665,0.129542939
-1.204819277,0.03048,0.225231004,0.129593324
-1.204819277,-0.03048,0.220769717,0.129870588
-1.204819277,-0.09144,0.216203477,0.13015165
-1.204819277,-0.1524,0.211363972,0.130122132
-1.204819277,-0.21336,0.205791282,0.130214713
-1.204819277,-0.27432,0.199889233,0.130015252
-1.204819277,-0.33528,0.194230929,0.130630072
-1.204819277,-0.39624,0.189133152,0.130611285
-1.204819277,-0.4572,0.183611021,0.130421858
-1.204819277,-0.51816,0.178339851,0.130601539
-1.204819277,-0.57912,0.173832595,0.130849472
-1.204819277,-0.64008,0.170298898,0.131733694
-1.204819277,-0.70104,0.16739652,0.131884089
-1.204819277,-0.762,0.164473381,0.13192137
-1.204819277,-0.82296,0.161202902,0.1319563
-1.204819277,-0.88392,0.157630068,0.131953526
-1.144578313,0.88392,0.258412562,0.129350441
-1.144578313,0.82296,0.262032067,0.12934192
-1.144578313,0.762,0.263015174,0.129370173
-1.144578313,0.70104,0.262794956,0.129400152
-1.144578313,0.64008,0.26178631,0.129670558
-1.144578313,0.57912,0.260533566,0.129776917
-1.144578313,0.51816,0.259221937,0.128868342
-1.144578313,0.4572,0.257053967,0.127985888
-1.144578313,0.39624,0.254813665,0.127709808
-1.144578313,0.33528,0.252331867,0.126953623
-1.144578313,0.27432,0.248887667,0.126588418
-1.144578313,0.21336,0.245357572,0.126109053
-1.144578313,0.1524,0.240752889,0.125792246
-1.144578313,0.09144,0.235637902,0.126701774
-1.144578313,0.03048,0.230855578,0.127262506
-1.144578313,-0.03048,0.225354707,0.127951121
-1.144578313,-0.09144,0.220116331,0.128487397
-1.144578313,-0.1524,0.214717721,0.128793076
-1.144578313,-0.21336,0.208636836,0.128284327
-1.144578313,-0.27432,0.201810746,0.128120373
-1.144578313,-0.33528,0.194864907,0.128735824
-1.144578313,-0.39624,0.188890725,0.129156119
-1.144578313,-0.4572,0.1827642,0.128536711
-1.144578313,-0.51816,0.176473666,0.128267716
-1.144578313,-0.57912,0.170565536,0.129099136
-1.144578313,-0.64008,0.165638057,0.130719567
-1.144578313,-0.70104,0.161949684,0.131875813
-1.144578313,-0.762,0.158507491,0.132010264
-1.144578313,-0.82296,0.154861188,0.132050118
-1.144578313,-0.88392,0.151184516,0.132047177
-1.084337349,0.88392,0.264919262,0.129171776
-1.084337349,0.82296,0.268620403,0.129161417
-1.084337349,0.762,0.269675779,0.129190707
-1.084337349,0.70104,0.269549848,0.12921509
-1.084337349,0.64008,0.268656557,0.129304278
-1.084337349,0.57912,0.267156938,0.129262766
-1.084337349,0.51816,0.266029051,0.128407533
-1.084337349,0.4572,0.264533387,0.126996262
-1.084337349,0.39624,0.262733462,0.1264908
-1.084337349,0.33528,0.260813389,0.125731074
-1.084337349,0.27432,0.25788005,0.124864074
-1.084337349,0.21336,0.254528211,0.124342568
-1.084337349,0.1524,0.250174116,0.1238219
-1.084337349,0.09144,0.244841742,0.124405251
-1.084337349,0.03048,0.238715139,0.12545265
-1.084337349,-0.03048,0.231991797,0.126209597
-1.084337349,-0.09144,0.225384836,0.12750637
-1.084337349,-0.1524,0.218813868,0.127999155
-1.084337349,-0.21336,0.212083459,0.127576351
-1.084337349,-0.27432,0.204175553,0.127094725
-1.084337349,-0.33528,0.196245061,0.127731399
-1.084337349,-0.39624,0.188824612,0.128436956
-1.084337349,-0.4572,0.181853168,0.127663794
-1.084337349,-0.51816,0.174903453,0.127112775
-1.084337349,-0.57912,0.167850244,0.127595802
-1.084337349,-0.64008,0.161570055,0.129716573
-1.084337349,-0.70104,0.156239282,0.131765141
-1.084337349,-0.762,0.152062829,0.132098072
-1.084337349,-0.82296,0.147886567,0.13214933
-1.084337349,-0.88392,0.144078178,0.132146852
-1.024096386,0.88392,0.271993192,0.128973206
-1.024096386,0.82296,0.275785399,0.128960481
-1.024096386,0.762,0.276947944,0.128989222
-1.024096386,0.70104,0.276940297,0.129009698
-1.024096386,0.64008,0.276330531,0.128963218
-1.024096386,0.57912,0.274945881,0.128473815
-1.024096386,0.51816,0.273348184,0.127473915
-1.024096386,0.4572,0.271847616,0.126138174
-1.024096386,0.39624,0.269978962,0.125800513
-1.024096386,0.33528,0.26795388,0.12509004
-1.024096386,0.27432,0.265261487,0.124160452
-1.024096386,0.21336,0.261622339,0.123725815
-1.024096386,0.1524,0.257179659,0.123329882
-1.024096386,0.09144,0.252057344,0.124194175
-1.024096386,0.03048,0.245699267,0.12472292
-1.024096386,-0.03048,0.23785497,0.125744903
-1.024096386,-0.09144,0.229800931,0.127300177
-1.024096386,-0.1524,0.221918619,0.128110989
-1.024096386,-0.21336,0.213902537,0.127746994
-1.024096386,-0.27432,0.20485225,0.127095647
-1.024096386,-0.33528,0.195594505,0.128011138
-1.024096386,-0.39624,0.186988507,0.128588976
-1.024096386,-0.4572,0.178737381,0.127819
-1.024096386,-0.51816,0.170739275,0.127239866
-1.024096386,-0.57912,0.16307204,0.127711865
-1.024096386,-0.64008,0.155929577,0.129863277
-1.024096386,-0.70104,0.149848556,0.131584597
-1.024096386,-0.762,0.144789566,0.132195706
-1.024096386,-0.82296,0.140119459,0.132255852
-1.024096386,-0.88392,0.136170103,0.132253459
-0.963855422,0.88392,0.279624531,0.128753526
-0.963855422,0.82296,0.283511165,0.128738226
-0.963855422,0.762,0.284788306,0.128765645
-0.963855422,0.70104,0.284890869,0.128783695
-0.963855422,0.64008,0.284429714,0.128617901
-0.963855422,0.57912,0.283229758,0.127805003
-0.963855422,0.51816,0.281534631,0.126514672
-0.963855422,0.4572,0.279691147,0.125260493
-0.963855422,0.39624,0.277493082,0.124998086
-0.963855422,0.33528,0.275152269,0.12452102
-0.963855422,0.27432,0.272313157,0.123725575
-0.963855422,0.21336,0.2685753,0.123129968
-0.963855422,0.1524,0.263440471,0.123105236
-0.963855422,0.09144,0.257825927,0.124187639
-0.963855422,0.03048,0.251649143,0.124929336
-0.963855422,-0.03048,0.243425701,0.125436621
-0.963855422,-0.09144,0.234142601,0.127255913
-0.963855422,-0.1524,0.225085789,0.128218477
-0.963855422,-0.21336,0.215701214,0.127928776
-0.963855422,-0.27432,0.205338589,0.127241275
-0.963855422,-0.33528,0.194331847,0.128129725
-0.963855422,-0.39624,0.184392997,0.12886151
-0.963855422,-0.4572,0.174814859,0.12801634
-0.963855422,-0.51816,0.165469378,0.127403878
-0.963855422,-0.57912,0.156696983,0.127891385
-0.963855422,-0.64008,0.148667411,0.129836871
-0.963855422,-0.70104,0.142039782,0.131986439
-0.963855422,-0.762,0.136506897,0.132314788
-0.963855422,-0.82296,0.131410656,0.132369805
-0.963855422,-0.88392,0.127338354,0.132367316
-0.903614458,0.88392,0.287800161,0.128511781
-0.903614458,0.82296,0.291787379,0.128493807
-0.903614458,0.762,0.293187712,0.128519725
-0.903614458,0.70104,0.293419009,0.128533878
-0.903614458,0.64008,0.293067129,0.12827031
-0.903614458,0.57912,0.291979572,0.12697068
-0.903614458,0.51816,0.290298186,0.125429535
-0.903614458,0.4572,0.288323801,0.124235315
-0.903614458,0.39624,0.285955645,0.124157725
-0.903614458,0.33528,0.283385894,0.123862418
-0.903614458,0.27432,0.280377885,0.123246444
-0.903614458,0.21336,0.277019563,0.122815594
-0.903614458,0.1524,0.271669592,0.122597405
-0.903614458,0.09144,0.265267908,0.124115821
-0.903614458,0.03048,0.258598535,0.124914154
-0.903614458,-0.03048,0.250216914,0.125499866
-0.903614458,-0.09144,0.2398381,0.127113429
-0.903614458,-0.1524,0.229343604,0.128454758
-0.903614458,-0.21336,0.218753621,0.128107891
-0.903614458,-0.27432,0.206755358,0.127461024
-0.903614458,-0.33528,0.194054538,0.128225292
-0.903614458,-0.39624,0.182194809,0.129110432
-0.903614458,-0.4572,0.171001387,0.128375836
-0.903614458,-0.51816,0.160262051,0.127750438
-0.903614458,-0.57912,0.150185504,0.128219512
-0.903614458,-0.64008,0.141287021,0.129924662
-0.903614458,-0.70104,0.133479098,0.131888275
-0.903614458,-0.762,0.127356425,0.132428735
-0.903614458,-0.82296,0.12180457,0.132491265
-0.903614458,-0.88392,0.117589345,0.132487647
-0.843373494,0.88392,0.296503053,0.128246842
-0.843373494,0.82296,0.300602995,0.12822589
-0.843373494,0.762,0.302151567,0.128249538
-0.843373494,0.70104,0.302581827,0.128243427
-0.843373494,0.64008,0.302334177,0.127814665
-0.843373494,0.57912,0.301661392,0.126054373
-0.843373494,0.51816,0.300120315,0.124136049
-0.843373494,0.4572,0.298351026,0.122900137
-0.843373494,0.39624,0.29601328,0.122764277
-0.843373494,0.33528,0.293313763,0.12267353
-0.843373494,0.27432,0.290095127,0.122400115
-0.843373494,0.21336,0.28664855,0.122403914
-0.843373494,0.1524,0.281921976,0.122218321
-0.843373494,0.09144,0.275094907,0.123578036
-0.843373494,0.03048,0.267725335,0.124838643
-0.843373494,-0.03048,0.258640944,0.125501661
-0.843373494,-0.09144,0.247654554,0.126822436
-0.843373494,-0.1524,0.235121419,0.128330172
-0.843373494,-0.21336,0.222901859,0.128431052
-0.843373494,-0.27432,0.209137549,0.127715574
-0.843373494,-0.33528,0.194357155,0.128524338
-0.843373494,-0.39624,0.180335762,0.129420684
-0.843373494,-0.4572,0.167097299,0.128745455
-0.843373494,-0.51816,0.154523251,0.1282985
-0.843373494,-0.57912,0.14293309,0.128731515
-0.843373494,-0.64008,0.132917315,0.130350466
-0.843373494,-0.70104,0.124362886,0.132043992
-0.843373494,-0.762,0.117399625,0.132555985
-0.843373494,-0.82296,0.111343668,0.132614002
-0.843373494,-0.88392,0.106930484,0.132610004
-0.78313253,0.88392,0.305701408,0.127957875
-0.78313253,0.82296,0.309929731,0.127933532
-0.78313253,0.762,0.31167045,0.127953884
-0.78313253,0.70104,0.31238962,0.127923287
-0.78313253,0.64008,0.31258877,0.127090546
-0.78313253,0.57912,0.312105093,0.125080931
-0.78313253,0.51816,0.311150414,0.122700265
-0.78313253,0.4572,0.309642914,0.121579058
-0.78313253,0.39624,0.308056264,0.121377129
-0.78313253,0.33528,0.305483738,0.121323474
-0.78313253,0.27432,0.302211716,0.121305356
-0.78313253,0.21336,0.298554885,0.12163701
-0.78313253,0.1524,0.293934964,0.121852664
-0.78313253,0.09144,0.287515849,0.123154795
-0.78313253,0.03048,0.27951319,0.124485852
-0.78313253,-0.03048,0.269566651,0.125234067
-0.78313253,-0.09144,0.257824323,0.126753387
-0.78313253,-0.1524,0.243595376,0.128012604
-0.78313253,-0.21336,0.228884414,0.128616189
-0.78313253,-0.27432,0.21288593,0.128106144
-0.78313253,-0.33528,0.19559142,0.128780456
-0.78313253,-0.39624,0.178968266,0.129541615
-0.78313253,-0.4572,0.163225048,0.129096051
-0.78313253,-0.51816,0.148565133,0.128667699
-0.78313253,-0.57912,0.135058814,0.129188919
-0.78313253,-0.64008,0.123749841,0.130665835
-0.78313253,-0.70104,0.114193887,0.132239788
-0.78313253,-0.762,0.106554263,0.132677216
-0.78313253,-0.82296,0.100013167,0.132738041
-0.78313253,-0.88392,0.095374363,0.132733329
-0.722891566,0.88392,0.315334539,0.127644556
-0.722891566,0.82296,0.319697214,0.127616373
-0.722891566,0.762,0.321654244,0.127631522
-0.722891566,0.70104,0.322629761,0.127604283
-0.722891566,0.64008,0.323562277,0.12660489
-0.722891566,0.57912,0.323525887,0.1238976
-0.722891566,0.51816,0.323000017,0.121434835
-0.722891566,0.4572,0.321791995,0.120196416
-0.722891566,0.39624,0.320461733,0.120457765
-0.722891566,0.33528,0.319083536,0.120156929
-0.722891566,0.27432,0.316179066,0.120278858
-0.722891566,0.21336,0.312681331,0.120980274
-0.722891566,0.1524,0.308174448,0.121424064
-0.722891566,0.09144,0.302106461,0.122837433
-0.722891566,0.03048,0.29430403,0.123985843
-0.722891566,-0.03048,0.283600925,0.124903721
-0.722891566,-0.09144,0.270916334,0.1264975
-0.722891566,-0.1524,0.255485556,0.127497897
-0.722891566,-0.21336,0.237393672,0.128663428
-0.722891566,-0.27432,0.218566112,0.128263536
-0.722891566,-0.33528,0.198311522,0.128629196
-0.722891566,-0.39624,0.17890769,0.128950371
-0.722891566,-0.4572,0.160031732,0.128437052
-0.722891566,-0.51816,0.142739142,0.128427544
-0.722891566,-0.57912,0.126907473,0.129059849
-0.722891566,-0.64008,0.11395234,0.131004334
-0.722891566,-0.70104,0.103498943,0.132351339
-0.722891566,-0.762,0.095006374,0.132799765
-0.722891566,-0.82296,0.087940302,0.132857733
-0.722891566,-0.88392,0.082996432,0.132852358
-0.662650602,0.88392,0.325319085,0.127307875
-0.662650602,0.82296,0.329807956,0.127276149
-0.662650602,0.762,0.331953213,0.127285108
-0.662650602,0.70104,0.333089888,0.127264442
-0.662650602,0.64008,0.33432828,0.126345525
-0.662650602,0.57912,0.335323855,0.123210207
-0.662650602,0.51816,0.335303152,0.120330358
-0.662650602,0.4572,0.334919559,0.119024172
-0.662650602,0.39624,0.333765032,0.119101864
-0.662650602,0.33528,0.333198819,0.119425359
-0.662650602,0.27432,0.331606235,0.119403861
-0.662650602,0.21336,0.328838431,0.120120657
-0.662650602,0.1524,0.324909362,0.120753354
-0.662650602,0.09144,0.319653298,0.121986576
-0.662650602,0.03048,0.312577138,0.123061693
-0.662650602,-0.03048,0.301950303,0.123679564
-0.662650602,-0.09144,0.288050657,0.125619248
-0.662650602,-0.1524,0.271724872,0.126966337
-0.662650602,-0.21336,0.250272993,0.127372229
-0.662650602,-0.27432,0.226683518,0.12741622
-0.662650602,-0.33528,0.202799364,0.127327554
-0.662650602,-0.39624,0.180148783,0.127196835
-0.662650602,-0.4572,0.158076208,0.126418849
-0.662650602,-0.51816,0.137619122,0.12661567
-0.662650602,-0.57912,0.119063717,0.127773818
-0.662650602,-0.64008,0.103840369,0.130512763
-0.662650602,-0.70104,0.092228495,0.13259829
-0.662650602,-0.762,0.082967658,0.132919475
-0.662650602,-0.82296,0.075348309,0.132970149
-0.662650602,-0.88392,0.070014932,0.132964683
-0.602409639,0.88392,0.335584452,0.126949414
-0.602409639,0.82296,0.340197878,0.126914792
-0.602409639,0.762,0.342503754,0.126918683
-0.602409639,0.70104,0.343831194,0.126881815
-0.602409639,0.64008,0.345091639,0.126040577
-0.602409639,0.57912,0.346641615,0.122828955
-0.602409639,0.51816,0.347626832,0.1195663
-0.602409639,0.4572,0.348246658,0.118158403
-0.602409639,0.39624,0.34845946,0.118132125
-0.602409639,0.33528,0.348609306,0.118448726
-0.602409639,0.27432,0.348649379,0.118543354
-0.602409639,0.21336,0.347127248,0.119220803
-0.602409639,0.1524,0.344742295,0.119510923
-0.602409639,0.09144,0.341354783,0.120512281
-0.602409639,0.03048,0.335855666,0.121059048
-0.602409639,-0.03048,0.326983476,0.1214943
-0.602409639,-0.09144,0.312601187,0.123414044
-0.602409639,-0.1524,0.293692755,0.125364266
-0.602409639,-0.21336,0.268818397,0.125441257
-0.602409639,-0.27432,0.239256858,0.125073187
-0.602409639,-0.33528,0.209831813,0.125001673
-0.602409639,-0.39624,0.183337332,0.124506019
-0.602409639,-0.4572,0.157546,0.123301007
-0.602409639,-0.51816,0.133781074,0.123688094
-0.602409639,-0.57912,0.111842736,0.125593773
-0.602409639,-0.64008,0.094020107,0.12968124
-0.602409639,-0.70104,0.080886714,0.13237429
-0.602409639,-0.762,0.070650776,0.133000984
-0.602409639,-0.82296,0.062329,0.133067416
-0.602409639,-0.88392,0.056425418,0.133061424
-0.542168675,0.88392,0.346069371,0.126569981
-0.542168675,0.82296,0.350812946,0.126532371
-0.542168675,0.762,0.3532671,0.126531498
-0.542168675,0.70104,0.354810434,0.126495438
-0.542168675,0.64008,0.3560541,0.125732657
-0.542168675,0.57912,0.358000279,0.122436759
-0.542168675,0.51816,0.359853557,0.118990486
-0.542168675,0.4572,0.361575498,0.117427601
-0.542168675,0.39624,0.36312029,0.117412828
-0.542168675,0.33528,0.364976395,0.117823682
-0.542168675,0.27432,0.366963117,0.117973687
-0.542168675,0.21336,0.367507427,0.117894848
-0.542168675,0.1524,0.367143854,0.118106418
-0.542168675,0.09144,0.366731058,0.11879678
-0.542168675,0.03048,0.364802066,0.11865419
-0.542168675,-0.03048,0.358881226,0.118980617
-0.542168675,-0.09144,0.346888202,0.11989781
-0.542168675,-0.1524,0.325382433,0.120447146
-0.542168675,-0.21336,0.293524604,0.11978199
-0.542168675,-0.27432,0.25508583,0.119407668
-0.542168675,-0.33528,0.217953798,0.119343142
-0.542168675,-0.39624,0.18611318,0.119293124
-0.542168675,-0.4572,0.156566952,0.117909749
-0.542168675,-0.51816,0.129688628,0.119256877
-0.542168675,-0.57912,0.105408645,0.121320185
-0.542168675,-0.64008,0.084410907,0.127137629
-0.542168675,-0.70104,0.069989688,0.131178527
-0.542168675,-0.762,0.058539274,0.132574821
-0.542168675,-0.82296,0.049669107,0.13272357
-0.542168675,-0.88392,0.042991017,0.132565268
-0.481927711,0.88392,0.35671189,0.126171046
-0.481927711,0.82296,0.361599671,0.126130528
-0.481927711,0.762,0.364236133,0.126125451
-0.481927711,0.70104,0.366070771,0.126055106
-0.481927711,0.64008,0.367613947,0.125048167
-0.481927711,0.57912,0.369534278,0.122034828
-0.481927711,0.51816,0.372190491,0.118466406
-0.481927711,0.4572,0.37506351,0.116864432
-0.481927711,0.39624,0.377856896,0.116800015
-0.481927711,0.33528,0.381226619,0.117437273
-0.481927711,0.27432,0.385289991,0.117496243
-0.481927711,0.21336,0.389018357,0.116920879
-0.481927711,0.1524,0.391079326,0.116700989
-0.481927711,0.09144,0.393685742,0.117354048
-0.481927711,0.03048,0.395939957,0.117210815
-0.481927711,-0.03048,0.395384354,0.116019682
-0.481927711,-0.09144,0.389258594,0.114076824
-0.481927711,-0.1524,0.370249356,0.109792572
-0.481927711,-0.21336,0.332121065,0.105082319
-0.481927711,-0.27432,0.279901506,0.102940903
-0.481927711,-0.33528,0.230483774,0.103651514
-0.481927711,-0.39624,0.191203727,0.103557983
-0.481927711,-0.4572,0.155797054,0.103415262
-0.481927711,-0.51816,0.125065207,0.105593576
-0.481927711,-0.57912,0.098179214,0.109137283
-0.481927711,-0.64008,0.074651616,0.116809051
-0.481927711,-0.70104,0.059314847,0.122541159
-0.481927711,-0.762,0.047173424,0.123555915
-0.481927711,-0.82296,0.037017148,0.124633554
-0.481927711,-0.88392,0.029364317,0.124689249
-0.421686747,0.88392,0.367428503,0.125753966
-0.421686747,0.82296,0.372471048,0.125709945
-0.421686747,0.762,0.37532924,0.125697788
-0.421686747,0.70104,0.377466471,0.125623665
-0.421686747,0.64008,0.379717426,0.124532293
-0.421686747,0.57912,0.381842511,0.12114349
-0.421686747,0.51816,0.384710145,0.117867122
-0.421686747,0.4572,0.388525675,0.116362524
-0.421686747,0.39624,0.392777397,0.116284329
-0.421686747,0.33528,0.397326851,0.117090197
-0.421686747,0.27432,0.403062788,0.117225241
-0.421686747,0.21336,0.409461361,0.116437162
-0.421686747,0.1524,0.414681824,0.11575829
-0.421686747,0.09144,0.420355559,0.116323883
-0.421686747,0.03048,0.425561866,0.115210236
-0.421686747,-0.03048,0.429896736,0.11206744
-0.421686747,-0.09144,0.433727546,0.104485185
-0.421686747,-0.1524,0.425087905,0.092248605
-0.421686747,-0.21336,0.382350811,0.081577668
-0.421686747,-0.27432,0.312905045,0.07579151
-0.421686747,-0.33528,0.244185763,0.075802519
-0.421686747,-0.39624,0.195270809,0.07683432
-0.421686747,-0.4572,0.155845039,0.077540298
-0.421686747,-0.51816,0.123072224,0.081267994
-0.421686747,-0.57912,0.095721514,0.084605161
-0.421686747,-0.64008,0.069250314,0.092654859
-0.421686747,-0.70104,0.05234348,0.100647354
-0.421686747,-0.762,0.040343061,0.101925452
-0.421686747,-0.82296,0.030164606,0.102304542
-0.421686747,-0.88392,0.021885496,0.102428682
-0.361445783,0.88392,0.378106664,0.125322208
-0.361445783,0.82296,0.383302972,0.125275091
-0.361445783,0.762,0.386389936,0.125254632
-0.361445783,0.70104,0.388806952,0.125160736
-0.361445783,0.64008,0.391518681,0.12407345
-0.361445783,0.57912,0.394824585,0.120420513
-0.361445783,0.51816,0.397903711,0.116932117
-0.361445783,0.4572,0.40211776,0.115710294
-0.361445783,0.39624,0.407501759,0.115919832
-0.361445783,0.33528,0.41317014,0.116773557
-0.361445783,0.27432,0.420163473,0.116896158
-0.361445783,0.21336,0.428162548,0.116002342
-0.361445783,0.1524,0.43559365,0.11526269
-0.361445783,0.09144,0.443281765,0.115580956
-0.361445783,0.03048,0.452080057,0.112788527
-0.361445783,-0.03048,0.458974479,0.105810508
-0.361445783,-0.09144,0.472946639,0.091801045
-0.361445783,-0.1524,0.487391997,0.071862431
-0.361445783,-0.21336,0.452546623,0.053516714
-0.361445783,-0.27432,0.361276537,0.043967192
-0.361445783,-0.33528,0.261864723,0.042803043
-0.361445783,-0.39624,0.195174289,0.045913154
-0.361445783,-0.4572,0.146349203,0.048697174
-0.361445783,-0.51816,0.10869189,0.053686086
-0.361445783,-0.57912,0.083174534,0.057307869
-0.361445783,-0.64008,0.058296979,0.062946222
-0.361445783,-0.70104,0.042315277,0.071005213
-0.361445783,-0.762,0.032964982,0.072668007
-0.361445783,-0.82296,0.022954444,0.072688628
-0.361445783,-0.88392,0.015098983,0.072689112
-0.301204819,0.88392,0.388622195,0.124880109
-0.301204819,0.82296,0.39396351,0.124830393
-0.301204819,0.762,0.397244581,0.12480147
-0.301204819,0.70104,0.399908434,0.124716666
-0.301204819,0.64008,0.402744681,0.123681135
-0.301204819,0.57912,0.407108439,0.120057846
-0.301204819,0.51816,0.411631864,0.116094782
-0.301204819,0.4572,0.416220877,0.114942447
-0.301204819,0.39624,0.421951703,0.115504795
-0.301204819,0.33528,0.428449002,0.11638337
-0.301204819,0.27432,0.436196766,0.116612579
-0.301204819,0.21336,0.445314233,0.115579314
-0.301204819,0.1524,0.452930368,0.114846578
-0.301204819,0.09144,0.459781752,0.114842456
-0.301204819,0.03048,0.468584306,0.111115493
-0.301204819,-0.03048,0.474754752,0.099849745
-0.301204819,-0.09144,0.492639241,0.079479338
-0.301204819,-0.1524,0.536763054,0.051102993
-0.301204819,-0.21336,0.522968943,0.02744945
-0.301204819,-0.27432,0.410671267,0.015485523
-0.301204819,-0.33528,0.259777193,0.011990929
-0.301204819,-0.39624,0.175987111,0.015025774
-0.301204819,-0.4572,0.146833669,0.020179911
-0.301204819,-0.51816,0.114564038,0.025826269
-0.301204819,-0.57912,0.088072821,0.030358168
-0.301204819,-0.64008,0.059978296,0.034923574
-0.301204819,-0.70104,0.03959791,0.041086636
-0.301204819,-0.762,0.029371095,0.042677507
-0.301204819,-0.82296,0.023278798,0.042699257
-0.301204819,-0.88392,0.016802022,0.042820439
-0.240963855,0.88392,0.398861848,0.124433123
-0.240963855,0.82296,0.404342876,0.1243819
-0.240963855,0.762,0.407793554,0.124346714
-0.240963855,0.70104,0.410679552,0.124236385
-0.240963855,0.64008,0.413827142,0.123022332
-0.240963855,0.57912,0.417833541,0.119912094
-0.240963855,0.51816,0.423953506,0.115961629
-0.240963855,0.4572,0.42951655,0.11460866
-0.240963855,0.39624,0.435715049,0.115146205
-0.240963855,0.33528,0.442665296,0.116068723
-0.240963855,0.27432,0.450367599,0.116312997
-0.240963855,0.21336,0.45978799,0.115512703
-0.240963855,0.1524,0.465900653,0.114541193
-0.240963855,0.09144,0.468206052,0.114719302
-0.240963855,0.03048,0.469912069,0.110670365
-0.240963855,-0.03048,0.467832689,0.096270819
-0.240963855,-0.09144,0.472691366,0.070500982
-0.240963855,-0.1524,0.556796401,0.034978499
-0.240963855,-0.21336,0.598138293,0.009350035
-0.240963855,-0.27432,0.346887772,0.001255746
-0.240963855,-0.33528,0,0
-0.240963855,-0.39624,0,0
-0.240963855,-0.4572,0.077557248,0.001008412
-0.240963855,-0.51816,0.069270303,0.003977087
-0.240963855,-0.57912,0.048466058,0.007269509
-0.240963855,-0.64008,0.024377607,0.011577425
-0.240963855,-0.70104,0.021035113,0.017116462
-0.240963855,-0.762,0.025957349,0.018086445
-0.240963855,-0.82296,0.021267373,0.018257499
-0.240963855,-0.88392,0.018397849,0.018051658
